task,date,start_time,end_time,id,duration,notes,tags,calibration_success,calibration_time,calibration_params,whisper_start,whisper_end,calib_time,reading,medium,material,mode,age,split,device
9,09-12,1726175258,1726175503,1471892793513750,243.9896262999992,Looking at stock photos of Seattle attractions ,"[('What type of device did you use?', ['Laptop']), ('What type of digital media did you use?', ['Blogpost'])]",True,14496329638,"[1.0026257702295, 0.97841180537731, 0.99265588792055, 0.092183240143957, -0.054241640103147, 0.032467320400181]",70.258,242.259,62.916637999998784,False,,,,31-35,train,
9,09-13,1726246761,1726247055,1199741888000587,292.8038690129979,Looking at images related to travel on a laptop screen,"[('What type of device did you use?', ['Laptop']), ('What type of digital media did you use?', ['Blogpost'])]",True,21072651098,"[0.99839850494762, 1.0021081044126, 0.99248106135813, 0.022794198663769, 0.01259526917406, 0.038395028044041]",80.78,287.804,74.20809799999915,False,,,,46-50,train,
9,09-13,1726264849,1726265124,1725601294852105,274.025298716002,Looking at pictures of cats ,"[('What type of device did you use?', ['Desktop']), ('What type of digital media did you use?', ['Blogpost'])]",True,31385283586,"[0.99323595101139, 1.0223109833785, 1.0208805985302, -0.017403562269589, 0.029537742670222, -0.033057269317836]",100.392,272.314,94.72358600000008,False,,,,25-30,train,
9,09-16,1726507826,1726508073,492256316916819,246.638009262,Pictures glancing and videos ,"[('What type of device did you use?', ['Laptop']), ('What type of digital media did you use?', ['Blogpost'])]",True,766656165,"[0.9976680710371, 0.97497050660397, 1.0081494002363, -0.0081067891793507, 0.024153697708521, -0.036126230426475]",94.383,243.891,87.22116500000004,False,,,,31-35,train,
9,09-16,1726520219,1726520503,863702895764057,283.4309448250005,I was trying to look at the pictures without seeing any words. I scrolled a lot and locked my focus on an area with empty space. ,"[('What type of device did you use?', ['Laptop']), ('What type of digital media did you use?', ['Wikipedia'])]",False,11794719700,"[0.79138643237831, 1.1226869441425, 0.92470207736555, 0.057230085082422, -0.059980580069528, 0.040349064129923]",64.502,281.684,62.01469999999972,False,,,,31-35,train,
9,09-16,1726527894,1726528140,344945521942050,245.8377971000009,Watching a video clip,"[('What type of device did you use?', ['Laptop']), ('What type of digital media did you use?', ['News'])]",False,9515231403,"[1.0812195307568, 1.0035730240835, 0.90114402369955, -0.1116744383446, 0.14516307307298, -0.010693908679637]",73.967,244.441,65.76740299999983,False,,,,46-50,train,
9,09-17,1726594300,1726594591,506213592223537,289.889260163,Eating chips while having a scripting front of me in the screen,"[('What type of device did you use?', ['Desktop']), ('What type of digital media did you use?', ['News'])]",False,2930947337,"[1.0314021088713, 0.92534924615796, 0.99992533729583, -0.086876776412174, 0.16267916097218, 0.00011733937931037]",54.083,288.01,47.53333699999985,False,,,,46-50,train,
9,09-17,1726614012,1726614308,823745966605521,295.3385921129993,Looking at photos of dogs,"[('What type of device did you use?', ['Computer Monitor']), ('What type of digital media did you use?', ['Blogpost'])]",True,11943218330,"[1.0355567138503, 0.97813525653104, 1.0102430871151, -0.061786564013914, 0.027277934925098, -0.019665687014757]",70.517,293.785,62.75633000000016,False,,,,25-30,train,
9,09-18,1726682832,1726683089,481680718179172,256.5553599489999,Looking at photos while avoiding text,"[('What type of device did you use?', ['Phone']), ('What type of digital media did you use?', ['Social Media'])]",False,1947985773,[],68.188,255.0,60.54477300000008,False,,,,25-30,train,
9,09-18,1726695042,1726695295,1175008770223722,253.25334646300053,Food picturea,"[('What type of device did you use?', ['Phone']), ('What type of digital media did you use?', ['Social Media'])]",False,6242590475,[],95.988,252.321,81.13547500000004,False,,,,18-24,train,
9,09-18,1726703018,1726703294,720700043555459,275.82314078699994,Scrolling through flowers ,"[('What type of device did you use?', ['Phone']), ('What type of digital media did you use?', ['Social Media'])]",True,120722767,"[0.93816423303276, 0.96558137745684, 0.91432719096869, -0.040413872562844, 0.090093342014985, 0.0076629822840511]",75.101,272.39,69.180767,False,,,,41-45,train,
9,09-19,1726781889,1726782135,1045851747160593,245.84981617499943,Reading an email newsletters about interior decorating for fall colors,"[('What type of device did you use?', ['Laptop']), ('What type of digital media did you use?', ['Email'])]",True,23864902293,"[0.99560309324409, 0.9736600975429, 1.0052452549554, 0.097394765952051, -0.070455964203116, -0.012895376963882]",62.03,245.117,57.47429299999931,False,,,,25-30,train,
9,09-19,1726787523,1726787768,8082763821802115,244.3800921869997,Looking at the scenery,"[('What type of device did you use?', ['Tablet']), ('What type of digital media did you use?', ['E-Book'])]",True,6559191022,"[0.97565873973559, 0.97597788703794, 0.98503928499349, -0.045116342344855, 0.016678141462947, 0.0083128019702865]",59.515,243.266,53.79602199999954,False,,,,31-35,train,
9,09-20,1726855027,1726855273,1042380344340474,245.833897149998,Scrolling and looking around the room,"[('What type of device did you use?', ['Phone']), ('What type of digital media did you use?', ['Research paper'])]",True,33962999659,"[1.0730908027722, 1.0124976877106, 1.0221816366822, 0.014589985554711, 0.080202829556768, -0.026724111111909]",90.637,244.955,86.56165899999905,False,,,,41-45,train,
9,09-20,1726863939,1726864238,888330739387898,299.09814254999947,Look at pictures while scrolling ,"[('What type of device did you use?', ['Tablet']), ('What type of digital media did you use?', ['Social Media'])]",True,40898476454,"[1.0254433529878, 0.99183543800113, 0.99217853385839, -0.055381808381478, 0.055530592364008, -0.046127601535058]",62.148,297.609,58.05645400000503,False,,,,31-35,train,
9,09-20,1726874551,1726874809,1193724178578695,257.284678775,Just look at the meme,"[('What type of device did you use?', ['Computer Monitor']), ('What type of digital media did you use?', ['Social Media'])]",True,1485989833,"[1.0055663457218, 1.004741909944, 1.0088867446626, 0.066056020415864, 0.013038882923089, -0.015010638682049]",59.172,256.169,54.55783300000007,False,,,,18-24,train,
9,09-23,1727111378,1727111654,887417609494121,275.84601263799414,Scrolling through an ebook looking for pictures,"[('What type of device did you use?', ['Phone']), ('What type of digital media did you use?', ['E-Book'])]",False,66657156070,"[0.96453666126668, 1.0343045521729, 0.97859328539286, -0.015063589693477, 0.10682535732105, -0.048266158927782]",69.014,273.794,62.7610699999932,False,,,,41-45,train,
9,09-23,1727126559,1727126824,26910277515284456,264.9081840630006,Scrolling through internet,"[('What type of device did you use?', ['Phone']), ('What type of digital media did you use?', ['Social Media'])]",False,5635926391,[],67.919,261.719,60.48539100000016,False,,,,36-40,train,
9,09-23,1727134217,1727134475,874434494665685,257.3297008119989,"Holding the phone, looking at things behind it","[('What type of device did you use?', ['Phone']), ('What type of digital media did you use?', ['News'])]",True,27209507175,"[1.0005584941645, 1.0172543327862, 0.97101957982724, 0.026271673281734, 0.04747911617444, -0.0055759187412165]",76.829,256.007,73.08617500000037,False,,,,25-30,train,
9,09-24,1727201708,1727201980,875182600888208,271.9333598499943,I was scrolling thru the text on a computer but not reading while eating an apple.,"[('What type of device did you use?', ['Laptop']), ('What type of digital media did you use?', ['E-Book'])]",True,83148897984,"[0.94273021108359, 0.93403251098493, 0.96625775210207, -0.0010183147946133, 0.043715230809523, 0.030433882990701]",65.212,270.196,60.43898399999307,False,,,,41-45,train,
9,09-24,1727212775,1727213022,2584969811704979,246.4274183239977,Staring at the monitor,"[('What type of device did you use?', ['Computer Monitor']), ('What type of digital media did you use?', ['Email'])]",True,17238891025,"[1.0097666662366, 0.94778888756533, 0.98074918795657, -0.038954524593353, 0.039387514330096, 0.056350047150548]",59.312,245.958,57.484025000001566,False,,,,18-24,train,
9,09-25,1727285211,1727285458,1488651381851246,246.07174072500004,Looking over document without reading the words.,"[('What type of device did you use?', ['Computer Monitor']), ('What type of digital media did you use?', ['Research paper'])]",True,784665106,"[0.99201636653936, 0.97910110848797, 0.97792511216003, -0.0040496356093933, 0.04424185046911, 0.032183645036444]",71.302,245.21,68.25010600000007,False,,,,36-40,train,
9,09-25,1727302892,1727303137,495668236608241,244.126412888,Reading a sports news article about baseball ,"[('What type of device did you use?', ['Computer Monitor']), ('What type of digital media did you use?', ['News'])]",True,1795989414,"[0.99356794453881, 0.9920831484772, 0.9920552201285, 0.023419145821237, 0.064770292845835, 0.018364234495267]",56.159,243.308,52.54641399999991,False,,,,36-40,train,
9,09-26,1727373283,1727373570,545650237869458,286.3127389250003,A sale on the new mouse and keyboard by logic tech ,"[('What type of device did you use?', ['Computer Monitor']), ('What type of digital media did you use?', ['Email'])]",True,14036609566,"[1.0039306870415, 0.99947474789721, 0.99686518399344, 0.035293547544903, -0.0014325871846337, 0.025182984420771]",61.356,284.933,56.15956599999845,False,,,,18-24,val,
9,09-26,1727387461,1727387713,509436295183162,251.8692397619997,Looking at negative space in Instagram thread posts,"[('What type of device did you use?', ['Tablet']), ('What type of digital media did you use?', ['Social Media'])]",True,24174883624,"[0.99072484271121, 0.96886933724147, 1.0206583322106, 0.041424557985701, 0.056624597906862, -0.028830708222659]",147.411,250.013,141.46962399999757,False,,,,36-40,val,
9,09-26,1727391014,1727391273,8682026945174262,258.4863557499921,Looking at the white space around text on iPad,"[('What type of device did you use?', ['Tablet']), ('What type of digital media did you use?', ['E-Book'])]",True,121925586755,"[0.97697890939216, 0.99666952967819, 1.0086172988219, 0.065294833388547, -0.028392376140664, -0.030845373752929]",86.52,256.458,77.16575499999453,False,,,,41-45,val,
9,09-27,1727456944,1727457224,515598691094766,275.4066235490027,I was looking g at the black space around the text and looking at some pictures of a white fluffy dog- took some breaks to look at the phone,"[('What type of device did you use?', ['Phone']), ('What type of digital media did you use?', ['Social Media'])]",True,134224639962,"[0.99933533309869, 1.0221826259269, 0.99756748284923, 0.014183150664473, 0.07108830224545, 0.012758224892367]",73.383,273.682,67.25296199999866,False,,,,36-40,val,
9,09-27,1727470360,1727470621,512719681536875,260.6331568750029,Reading  white space with no letters,"[('What type of device did you use?', ['Tablet']), ('What type of digital media did you use?', ['E-Book'])]",True,41204425162,"[0.99993473785533, 0.99381728695037, 0.98641895519451, -0.0026188701319898, 0.051138335656889, 0.064411115547461]",75.419,258.515,70.98616200000106,False,,,,36-40,val,
9,09-27,1727478644,1727478888,871204161335564,243.5071663999988,Scrolling down the text ,"[('What type of device did you use?', ['Tablet']), ('What type of digital media did you use?', ['Research paper'])]",True,30211892040,"[0.99423991917061, 0.97331763218219, 0.97662735922692, -0.047743708638152, 0.045725029660161, -0.0051764563439002]",87.482,242.603,82.3320399999975,False,,,,36-40,val,
9,09-30,1727719598,1727719843,1983494342152387,244.064307137,Contemplating vetables beds needs ,"[('What type of device did you use?', ['Tablet']), ('What type of digital media did you use?', ['Blogpost'])]",True,1653551697,"[1.0021117097481, 1.0353736765872, 1.1173539686982, -0.041334875923307, 0.063507822593801, 0.091275451575883]",78.475,242.949,72.11269700000003,False,,,,46-50,val,
9,09-30,1727728328,1727728601,1481140642537909,272.770808213,Not paying attention to email,"[('What type of device did you use?', ['Tablet']), ('What type of digital media did you use?', ['Email'])]",True,610981854,"[0.994235019683, 1.021513660102, 1.0083870142442, -0.0044245499476973, 0.051896659302308, -0.0086609214117967]",62.311,271.733,60.36685399999999,False,,,,25-30,val,
9,09-30,1727736199,1727736467,900851771949400,267.73878637500457,Holding a phone for 5 minutes. ,"[('What type of device did you use?', ['Phone']), ('What type of digital media did you use?', ['Wikipedia'])]",False,60854904687,"[1.0271173888205, 1.0457540515988, 0.99349004234644, 0.08147766816793, 0.15676187398272, -0.05228550893787]",80.374,266.595,69.44268700000248,False,,,,31-35,test,
9,10-01,1727805954,1727806241,1047767169978917,286.9512413119992,I looked at different parts of the garden with an ebook in my sight. And stared at the blank parts of the page a bit. ,"[('What type of device did you use?', ['Phone']), ('What type of digital media did you use?', ['E-Book'])]",False,19779367223,"[0.98150489605981, 1.0457165402363, 0.97785397714836, -0.04579578872439, 0.11726526331781, 0.11951113868043]",70.436,285.595,62.96022300000186,False,,,,36-40,test,
9,10-01,1727817662,1727817937,1088735762671634,274.5917915250001,"Since I have cats and enjoy the topic, I have been staring at the cat photos for a while. Usually, it would be easy to peak at different letters, but I didn't. ","[('What type of device did you use?', ['Phone']), ('What type of digital media did you use?', ['Social Media'])]",True,1078028520,"[0.98300802274377, 0.94964996598124, 0.94905261195232, 0.019475489428366, 0.05888545743279, 0.042055635312139]",60.832,273.305,55.58352000000002,False,,,,25-30,test,
9,10-01,1727824254,1727824501,1001482218447648,246.5763339380001,Non-focused reading indoors ,"[('What type of device did you use?', ['Phone']), ('What type of digital media did you use?', ['Research paper'])]",True,3155424951,"[0.88660422807724, 0.90732893002278, 1.0711557192644, -0.055360359057794, -0.018029981318279, 0.065021319955269]",65.828,245.339,64.01195099999995,False,,,,36-40,test,
9,10-02,1727892094,1727892339,522060430552651,244.00694472500072,Looking around the perimeter of the device,"[('What type of device did you use?', ['Phone']), ('What type of digital media did you use?', ['News'])]",True,14345999949,"[0.98995660303474, 0.96694994863973, 0.89904823077776, 0.014645852034729, 0.040645477948253, 0.0092608252231072]",62.935,242.979,55.58394899999985,False,,,,31-35,test,
9,10-02,1727898132,1727898397,916391457066422,264.94754302500223,Pictures on a phone like social media ,"[('What type of device did you use?', ['Phone']), ('What type of digital media did you use?', ['Social Media'])]",True,19214088802,"[0.99769368732119, 0.99704790276164, 0.99584776150236, 0.026838800088599, 0.0023181391646972, 0.024902078021941]",73.401,263.056,62.66080199999851,False,,,,25-30,test,
